I_R01_Gripper_Load,I_R02_Gripper_Load,I_R03_Gripper_Load,I_R04_Gripper_Load,I_R03_Gripper_Pot,I_R04_Gripper_Pot,t,label,cycle_id
306.0,1287.0,1339.0,703.0,6763.0,13240.0,56.339,"NoNose,NoBody2,NoBody1",5_73
427.0,1300.0,1355.0,665.0,6754.0,13238.0,56.876,"NoNose,NoBody2,NoBody1",5_73
413.0,1301.0,1367.0,645.0,6773.0,13262.0,57.235,"NoNose,NoBody2,NoBody1",5_73
400.0,1305.0,1362.0,659.0,6749.0,13190.0,57.905,"NoNose,NoBody2,NoBody1",5_73
449.0,1321.0,1371.0,645.0,6785.0,13258.0,58.251,"NoNose,NoBody2,NoBody1",5_73
419.0,1338.0,1375.0,666.0,6756.0,13183.0,58.88,"NoNose,NoBody2,NoBody1",5_73
427.0,1322.0,1379.0,616.0,6305.0,13221.0,59.245,"NoNose,NoBody2,NoBody1",5_73
263.0,1317.0,1386.0,592.0,12517.021374045802,13217.0,59.973,"NoNose,NoBody2,NoBody1",5_73
389.0,1308.0,1390.0,626.0,12488.10970464135,13217.0,60.264,"NoNose,NoBody2,NoBody1",5_73
441.0,1321.0,1401.0,571.0,12563.0,13217.0,60.866,"NoNose,NoBody2,NoBody1",5_73
486.0,1305.0,1377.0,617.0,12513.0,13208.0,61.227,"NoNose,NoBody2,NoBody1",5_73
450.0,1313.0,1359.0,600.0,12539.0,13251.0,61.972,"NoNose,NoBody2,NoBody1",5_73
391.0,1305.0,1372.0,619.0,12486.111111111111,13170.0,62.247,"NoNose,NoBody2,NoBody1",5_73
414.0,1315.0,1378.0,657.0,12553.0,13243.0,62.868,"NoNose,NoBody2,NoBody1",5_73
431.0,1330.0,1358.0,642.0,12478.0,13179.0,63.236,"NoNose,NoBody2,NoBody1",5_73
433.0,1346.0,1358.0,686.0,2446.0,13128.0,64.04,"NoNose,NoBody2,NoBody1",5_73
419.0,1330.0,1379.0,639.0,2453.0,13260.0,64.703,"NoNose,NoBody2,NoBody1",5_73
436.0,1301.0,1365.0,627.0,2441.0,13215.0,65.034,"NoNose,NoBody2,NoBody1",5_73
407.0,1328.0,1368.0,638.0,2437.0,13196.0,65.275,"NoNose,NoBody2,NoBody1",5_73
415.0,1311.0,1372.0,613.0,12583.0,13237.0,66.32,"NoNose,NoBody2,NoBody1",5_73
424.0,1321.0,1368.0,590.0,12564.0,13197.0,66.329,"NoNose,NoBody2,NoBody1",5_73
407.0,1323.0,1387.0,518.0,12521.12012012012,13149.0,66.983,"NoNose,NoBody2,NoBody1",5_73
442.0,1312.0,1374.0,554.0,12531.957816377171,13234.0,67.24,"NoNose,NoBody2,NoBody1",5_73
408.0,1310.0,1362.0,593.0,12592.0,13218.0,68.037,"NoNose,NoBody2,NoBody1",5_73
411.0,1308.0,1399.0,583.0,12624.0,13217.0,68.225,"NoNose,NoBody2,NoBody1",5_73
416.0,1310.0,1358.0,596.0,12563.550295857987,13297.0,68.844,"NoNose,NoBody2,NoBody1",5_73
435.0,1293.0,1370.0,545.0,12500.0,13087.0,69.237,"NoNose,NoBody2,NoBody1",5_73
397.0,1323.0,1372.0,592.0,12531.0,13154.0,69.901,"NoNose,NoBody2,NoBody1",5_73
295.0,1310.0,1377.0,596.0,12565.0,13183.0,70.254,"NoNose,NoBody2,NoBody1",5_73
405.0,1342.0,1375.0,560.0,12504.0,13113.0,70.853,"NoNose,NoBody2,NoBody1",5_73
419.0,1316.0,1379.0,558.0,12525.603112840467,13148.0,71.251,"NoNose,NoBody2,NoBody1",5_73
400.0,1302.0,1346.0,551.0,12537.0,13127.0,71.943,"NoNose,NoBody2,NoBody1",5_73
390.0,1281.0,1359.0,631.0,12499.0,13152.0,72.238,"NoNose,NoBody2,NoBody1",5_73
413.0,1312.0,1370.0,577.0,12539.0,13125.0,72.884,"NoNose,NoBody2,NoBody1",5_73
428.0,1315.0,1383.0,652.0,6023.7692307692305,13221.0,73.262,"NoNose,NoBody2,NoBody1",5_73
295.0,1301.0,1367.0,674.0,2413.0,13305.0,73.862,"NoNose,NoBody2,NoBody1",5_73
396.0,1307.0,1376.0,614.0,2415.0,13199.0,74.239,"NoNose,NoBody2,NoBody1",5_73
392.0,1316.0,1372.0,655.0,2412.0,13202.0,74.966,"NoNose,NoBody2,NoBody1",5_73
429.0,1283.0,1368.0,686.0,2413.0,13269.0,75.225,"NoNose,NoBody2,NoBody1",5_73
426.0,1321.0,1352.0,660.0,2411.0,13219.0,75.943,"NoNose,NoBody2,NoBody1",5_73
356.0,1309.0,1361.0,669.0,2416.0,13239.0,76.371,"NoNose,NoBody2,NoBody1",5_73
379.0,1323.0,1369.0,636.0,2442.0,13211.0,76.852,"NoNose,NoBody2,NoBody1",5_73
407.0,1319.0,1370.0,652.0,2454.0,13300.0,77.233,"NoNose,NoBody2,NoBody1",5_73
419.0,1290.0,1379.0,549.0,2455.0,13137.0,77.877,"NoNose,NoBody2,NoBody1",5_73
437.0,1301.0,1381.0,582.0,2448.0,13191.0,78.246,"NoNose,NoBody2,NoBody1",5_73
414.0,1324.0,1387.0,546.0,12590.0,13172.0,78.861,"NoNose,NoBody2,NoBody1",5_73
396.0,1311.0,1379.0,589.0,12557.0,13249.0,79.219,"NoNose,NoBody2,NoBody1",5_73
409.0,1316.0,1361.0,580.0,12528.0,13139.0,79.869,"NoNose,NoBody2,NoBody1",5_73
395.0,1304.0,1369.0,608.0,12520.0,13240.0,80.231,"NoNose,NoBody2,NoBody1",5_73
401.0,1309.0,1369.0,573.0,12555.0,13332.0,80.889,"NoNose,NoBody2,NoBody1",5_73
407.0,1306.0,1378.0,564.0,12518.265,13177.0,81.22,"NoNose,NoBody2,NoBody1",5_73
417.0,1333.0,1365.0,469.0,12551.0,13157.0,81.842,"NoNose,NoBody2,NoBody1",5_73
403.0,1315.0,1367.0,587.0,12541.0,13135.0,82.228,"NoNose,NoBody2,NoBody1",5_73
401.0,1293.0,1375.0,537.0,12591.0,12971.0,83.016,"NoNose,NoBody2,NoBody1",5_73
408.0,1300.0,1381.0,568.0,12571.0,13131.0,83.285,"NoNose,NoBody2,NoBody1",5_73
432.0,1309.0,1359.0,639.0,12538.0,13186.0,83.915,"NoNose,NoBody2,NoBody1",5_73
389.0,1287.0,1382.0,590.0,12568.0,13167.0,84.22,"NoNose,NoBody2,NoBody1",5_73
406.0,1293.0,1364.0,666.0,12587.0,13269.0,84.965,"NoNose,NoBody2,NoBody1",5_73
394.0,1312.0,1362.0,627.0,12554.0,13175.0,85.241,"NoNose,NoBody2,NoBody1",5_73
448.0,1327.0,1373.0,491.0,12573.0,13073.0,85.928,"NoNose,NoBody2,NoBody1",5_73
391.0,1311.0,1364.0,557.0,12495.0,13124.0,86.312,"NoNose,NoBody2,NoBody1",5_73
400.0,1294.0,1363.0,595.0,2416.0,13220.0,86.89,"NoNose,NoBody2,NoBody1",5_73
362.0,1322.0,1383.0,657.0,2418.0,13209.0,87.241,"NoNose,NoBody2,NoBody1",5_73
423.0,1289.0,1363.0,629.0,2394.0,13147.0,88.045,"NoNose,NoBody2,NoBody1",5_73
341.0,1297.0,1355.0,624.0,2403.0,13139.0,88.263,"NoNose,NoBody2,NoBody1",5_73
405.0,1299.0,1358.0,614.0,2401.0,13163.0,88.863,"NoNose,NoBody2,NoBody1",5_73
304.0,1320.0,1383.0,588.0,2415.0,13173.0,89.23,"NoNose,NoBody2,NoBody1",5_73
421.0,1313.0,1357.0,646.0,2412.0,13284.0,90.24,"NoNose,NoBody2,NoBody1",5_73
431.0,1305.0,1378.0,635.0,2425.0,13224.0,90.253,"NoNose,NoBody2,NoBody1",5_73
251.0,1309.0,1379.0,651.0,2427.0,13238.0,91.181,"NoNose,NoBody2,NoBody1",5_73
325.0,1351.0,1366.0,615.0,2419.0,13195.0,91.229,"NoNose,NoBody2,NoBody1",5_73
384.0,1289.0,1343.0,568.0,2393.0,13182.0,91.885,"NoNose,NoBody2,NoBody1",5_73
376.0,1303.0,1368.0,580.0,12539.0,13159.0,92.254,"NoNose,NoBody2,NoBody1",5_73
426.0,1312.0,1378.0,554.0,12552.0,13202.0,92.922,"NoNose,NoBody2,NoBody1",5_73
442.0,1324.0,1373.0,556.0,12583.0,13175.0,93.254,"NoNose,NoBody2,NoBody1",5_73
408.0,1293.0,1365.0,532.0,12528.0,13211.0,93.854,"NoNose,NoBody2,NoBody1",5_73
409.0,1323.0,1369.0,452.0,12529.0,13044.0,94.24,"NoNose,NoBody2,NoBody1",5_73
399.0,1308.0,1367.0,559.0,12506.0,13096.0,94.974,"NoNose,NoBody2,NoBody1",5_73
410.0,1312.0,1373.0,419.0,12536.739130434782,13056.0,95.229,"NoNose,NoBody2,NoBody1",5_73
418.0,1302.0,1365.0,599.0,12552.0,13158.0,96.35,"NoNose,NoBody2,NoBody1",5_73
400.0,1330.0,1376.0,528.0,12583.75,13113.0,96.359,"NoNose,NoBody2,NoBody1",5_73
412.0,1313.0,1380.0,569.0,12581.0,13178.0,96.915,"NoNose,NoBody2,NoBody1",5_73
450.0,1323.0,1389.0,544.0,12616.0,13195.0,97.227,"NoNose,NoBody2,NoBody1",5_73
407.0,1327.0,1375.0,553.0,2417.0,13178.0,97.837,"NoNose,NoBody2,NoBody1",5_73
415.0,1293.0,1381.0,566.0,2409.0,13182.0,98.341,"NoNose,NoBody2,NoBody1",5_73
407.0,1299.0,1370.0,612.0,2409.0,13189.0,98.944,"NoNose,NoBody2,NoBody1",5_73
414.0,1315.0,1350.0,582.0,2401.0,13119.0,99.231,"NoNose,NoBody2,NoBody1",5_73
403.0,1303.0,1353.0,667.0,2414.0,13561.0,99.885,"NoNose,NoBody2,NoBody1",5_73
395.0,1284.0,1351.0,583.0,2407.0,13148.0,100.296,"NoNose,NoBody2,NoBody1",5_73
392.0,1288.0,1371.0,640.0,2409.0,13156.0,100.933,"NoNose,NoBody2,NoBody1",5_73
386.0,1317.0,1366.0,678.0,2411.0,13213.0,101.229,"NoNose,NoBody2,NoBody1",5_73
452.0,1318.0,1354.0,596.0,2402.0,13165.0,101.955,"NoNose,NoBody2,NoBody1",5_73
423.0,1318.0,1364.0,562.0,2399.0,13123.0,102.23,"NoNose,NoBody2,NoBody1",5_73
441.0,1322.0,6264.229342327149,551.0,12348.277551020408,13164.0,103.108,"NoNose,NoBody2,NoBody1",5_73
351.0,1274.0,7281.0,559.0,12437.0,13154.0,103.236,"NoNose,NoBody2,NoBody1",5_73
472.0,1289.0,8348.0,541.0,12420.0,13130.0,104.285,"NoNose,NoBody2,NoBody1",5_73
408.0,1281.0,8278.0,560.0,12390.0,13094.0,104.296,"NoNose,NoBody2,NoBody1",5_73
467.0,1316.0,8279.0,547.0,12437.0,13135.0,105.036,"NoNose,NoBody2,NoBody1",5_73
478.0,1318.0,8268.0,592.0,12460.78364116095,13192.0,105.221,"NoNose,NoBody2,NoBody1",5_73
410.0,1329.0,8241.0,612.0,12445.0,13138.0,105.843,"NoNose,NoBody2,NoBody1",5_73
440.0,1315.0,8223.0,568.0,12420.0,13132.0,106.372,"NoNose,NoBody2,NoBody1",5_73
484.0,1318.0,8186.0,699.0,12432.0,13177.0,106.887,"NoNose,NoBody2,NoBody1",5_73
437.0,1315.0,8169.0,550.0,12405.0,13099.0,107.227,"NoNose,NoBody2,NoBody1",5_73
399.0,1306.0,8142.0,604.0,12451.0,13186.0,108.062,"NoNose,NoBody2,NoBody1",5_73
382.0,1287.0,8151.0,593.0,12410.0,13185.0,108.237,"NoNose,NoBody2,NoBody1",5_73
446.0,1325.0,1416.7223529411758,617.0,2460.565476190477,13148.0,108.955,"NoNose,NoBody2,NoBody1",5_73
362.0,1247.0,1362.0,616.0,2396.0,13196.0,109.238,"NoNose,NoBody2,NoBody1",5_73
389.0,1316.0,1405.0,636.0,2393.0,13166.0,109.939,"NoNose,NoBody2,NoBody1",5_73
389.0,1293.0,1379.0,555.0,2398.0,13225.0,110.232,"NoNose,NoBody2,NoBody1",5_73
426.0,1300.0,1369.0,576.0,2401.0,13219.0,110.872,"NoNose,NoBody2,NoBody1",5_73
428.0,1316.0,1371.0,622.0,2408.0,13166.0,111.23,"NoNose,NoBody2,NoBody1",5_73
477.0,1251.0,1362.0,585.0,2410.0,13221.0,111.858,"NoNose,NoBody2,NoBody1",5_73
417.0,1314.0,1383.0,659.0,2423.0,13265.0,112.229,"NoNose,NoBody2,NoBody1",5_73
423.0,1310.0,1373.0,642.0,2402.0,13198.0,112.882,"NoNose,NoBody2,NoBody1",5_73
434.0,1295.0,1306.0,672.0,2397.0,13270.0,113.224,"NoNose,NoBody2,NoBody1",5_73
435.0,1291.0,1346.0,666.0,2400.0,13281.0,113.859,"NoNose,NoBody2,NoBody1",5_73
381.0,1295.0,1373.0,716.0,2414.0,13290.0,114.244,"NoNose,NoBody2,NoBody1",5_73
369.0,1283.0,1362.0,653.0,2400.0,13287.0,114.881,"NoNose,NoBody2,NoBody1",5_73
400.0,1275.0,1360.0,618.0,2394.0,13155.0,115.231,"NoNose,NoBody2,NoBody1",5_73
430.0,1265.0,1322.0,649.0,2395.0,13210.0,116.096,"NoNose,NoBody2,NoBody1",5_73
403.0,1301.0,1366.0,702.0,2397.0,13300.0,116.574,"NoNose,NoBody2,NoBody1",5_73
349.0,1303.0,1349.0,654.0,2395.0,13277.0,116.881,"NoNose,NoBody2,NoBody1",5_73
461.0,1285.0,1366.0,656.0,2399.0,13214.0,117.228,"NoNose,NoBody2,NoBody1",5_73
411.0,1264.0,1359.0,655.0,2406.0,13250.0,117.986,"NoNose,NoBody2,NoBody1",5_73
403.0,1304.0,1355.0,681.0,2389.0,13087.0,118.254,"NoNose,NoBody2,NoBody1",5_73
351.0,1296.0,1347.0,653.0,2405.0,13279.0,118.969,"NoNose,NoBody2,NoBody1",5_73
475.0,1276.0,1377.0,647.0,2409.0,13251.0,119.227,"NoNose,NoBody2,NoBody1",5_73
421.0,1287.0,1373.0,659.0,2395.0,13247.0,119.98,"NoNose,NoBody2,NoBody1",5_73
431.0,1311.0,1367.0,697.0,2396.0,13255.0,120.234,"NoNose,NoBody2,NoBody1",5_73
425.0,1286.0,1363.0,644.0,2403.0,13241.0,121.082,"NoNose,NoBody2,NoBody1",5_73
261.0,1290.0,1366.0,669.0,2404.0,13211.0,121.239,"NoNose,NoBody2,NoBody1",5_73
383.0,1306.0,1361.0,616.0,2405.0,13244.0,121.916,"NoNose,NoBody2,NoBody1",5_73
377.0,1277.0,1339.0,686.0,2409.0,13228.0,122.23,"NoNose,NoBody2,NoBody1",5_73
419.0,1315.0,1350.0,715.0,2407.0,13192.0,122.922,"NoNose,NoBody2,NoBody1",5_73
409.0,1272.0,1343.0,698.0,2409.0,13219.0,123.25,"NoNose,NoBody2,NoBody1",5_73
479.0,1334.0,1343.0,653.0,2408.0,13144.0,124.096,"NoNose,NoBody2,NoBody1",5_73
397.0,1293.0,1343.0,669.0,2387.0,13153.0,124.231,"NoNose,NoBody2,NoBody1",5_73
387.0,1278.0,1352.0,787.0,2395.0,13254.0,125.099,"NoNose,NoBody2,NoBody1",5_73
429.0,1301.0,1373.0,720.0,2404.0,13286.0,125.236,"NoNose,NoBody2,NoBody1",5_73
411.0,1301.0,1356.0,692.0,2397.0,13309.0,125.989,"NoNose,NoBody2,NoBody1",5_73
423.0,1291.0,1366.0,684.0,2397.0,13202.0,126.355,"NoNose,NoBody2,NoBody1",5_73
356.0,1302.0,1357.0,661.0,2388.0,13243.0,126.9,"NoNose,NoBody2,NoBody1",5_73
341.0,1273.0,1381.0,556.0,2403.0,13146.0,127.236,"NoNose,NoBody2,NoBody1",5_73
452.0,1275.0,1364.0,630.0,2405.0,13157.0,127.916,"NoNose,NoBody2,NoBody1",5_73
425.0,1284.0,1368.0,607.0,2394.0,13207.0,128.243,"NoNose,NoBody2,NoBody1",5_73
401.0,1325.0,1353.0,689.0,2398.0,13209.0,128.974,"NoNose,NoBody2,NoBody1",5_73
379.0,1290.0,1365.0,747.0,2403.0,13495.0,129.232,"NoNose,NoBody2,NoBody1",5_73
410.0,1285.0,1385.0,551.0,2409.0,13154.0,129.897,"NoNose,NoBody2,NoBody1",5_73
419.0,1315.0,1377.0,693.0,2416.0,13186.0,130.424,"NoNose,NoBody2,NoBody1",5_73
395.0,1274.0,1369.0,712.0,2399.0,13365.0,131.109,"NoNose,NoBody2,NoBody1",5_73
369.0,1286.0,1347.0,681.0,2391.0,13178.0,131.234,"NoNose,NoBody2,NoBody1",5_73
357.0,1288.0,1369.0,700.0,2401.0,13217.0,132.017,"NoNose,NoBody2,NoBody1",5_73
402.0,1319.0,1356.0,684.0,2402.0,13265.0,132.231,"NoNose,NoBody2,NoBody1",5_73
346.0,1299.0,1374.0,662.0,2414.0,13234.0,132.947,"NoNose,NoBody2,NoBody1",5_73
428.0,1312.0,1380.0,696.0,2415.0,13281.0,133.247,"NoNose,NoBody2,NoBody1",5_73
376.0,1305.0,1338.0,735.0,2407.0,13283.0,133.836,"NoNose,NoBody2,NoBody1",5_73
388.0,1284.0,1365.0,644.0,2402.0,13204.0,134.23,"NoNose,NoBody2,NoBody1",5_73
423.0,1304.0,1359.0,676.0,2398.0,13231.0,134.972,"NoNose,NoBody2,NoBody1",5_73
403.0,1296.0,1346.0,540.0,2408.0,13190.0,135.303,"NoNose,NoBody2,NoBody1",5_73
424.92715231788077,1291.0,1357.0,675.0,2403.0,12996.0,135.941,"NoNose,NoBody2,NoBody1",5_73
378.0,1272.0,1345.0,669.0,2405.0,13249.0,136.32,"NoNose,NoBody2,NoBody1",5_73
369.0,1285.0,1340.0,648.0,2406.0,13243.0,136.865,"NoNose,NoBody2,NoBody1",5_73
367.0,1278.0,1381.0,609.0,2412.0,13228.0,137.23,"NoNose,NoBody2,NoBody1",5_73
402.0,1286.0,1351.0,692.0,2394.0,13244.0,137.847,"NoNose,NoBody2,NoBody1",5_73
435.0,1271.0,1378.0,671.0,2413.0,13261.0,138.239,"NoNose,NoBody2,NoBody1",5_73
406.0,1301.0,1355.0,676.0,2391.0,13280.0,138.916,"NoNose,NoBody2,NoBody1",5_73
321.0,1300.0,1370.0,622.0,2401.0,13231.0,139.224,"NoNose,NoBody2,NoBody1",5_73
391.0,1307.0,1375.0,646.0,2406.0,13199.0,139.83,"NoNose,NoBody2,NoBody1",5_73
431.0,1303.0,1367.0,683.0,2400.0,13261.0,140.225,"NoNose,NoBody2,NoBody1",5_73
385.0,1307.0,1361.0,678.0,2400.0,13213.0,140.924,"NoNose,NoBody2,NoBody1",5_73
420.0,1293.0,1356.0,634.0,2405.0,13217.0,141.225,"NoNose,NoBody2,NoBody1",5_73
367.0,1309.0,1373.0,660.0,2398.0,13294.0,141.888,"NoNose,NoBody2,NoBody1",5_73
437.0,1295.0,1365.0,693.0,2405.0,13195.0,142.234,"NoNose,NoBody2,NoBody1",5_73
370.0,1294.0,1377.0,718.0,2405.0,13199.0,142.874,"NoNose,NoBody2,NoBody1",5_73
419.0,1329.0,1369.0,644.0,2396.0,13186.0,143.228,"NoNose,NoBody2,NoBody1",5_73
386.0,1282.0,1371.0,727.0,2394.0,13208.0,143.954,"NoNose,NoBody2,NoBody1",5_73
235.0,1312.0,1390.0,803.0,2408.0,13410.0,144.224,"NoNose,NoBody2,NoBody1",5_73
405.0,1329.0,1352.0,632.0,2397.0,13261.0,144.881,"NoNose,NoBody2,NoBody1",5_73
396.0,1323.0,1343.0,645.0,2397.0,13201.0,145.236,"NoNose,NoBody2,NoBody1",5_73
377.0,1330.0,1371.0,637.0,2398.0,13242.0,145.905,"NoNose,NoBody2,NoBody1",5_73
371.0,1300.0,1380.0,649.0,2403.0,13206.0,146.437,"NoNose,NoBody2,NoBody1",5_73
468.0,1335.0,1352.0,670.0,2393.0,13274.0,146.912,"NoNose,NoBody2,NoBody1",5_73
283.0,1306.0,1359.0,736.0,2403.0,13274.0,147.229,"NoNose,NoBody2,NoBody1",5_73
421.0,1315.0,1356.0,730.0,2399.0,13249.0,147.992,"NoNose,NoBody2,NoBody1",5_73
413.0,1312.0,1374.0,665.0,2406.0,13275.0,148.227,"NoNose,NoBody2,NoBody1",5_73
391.0,1288.0,1381.0,687.0,2409.0,13213.0,148.851,"NoNose,NoBody2,NoBody1",5_73
385.0,1314.0,1369.0,652.0,2410.0,13243.0,149.228,"NoNose,NoBody2,NoBody1",5_73
386.0,1280.0,1357.0,679.0,2399.0,13254.0,149.988,"NoNose,NoBody2,NoBody1",5_73
380.0,1295.0,1346.0,658.0,2387.0,13223.0,150.225,"NoNose,NoBody2,NoBody1",5_73
320.0,1249.0,1359.0,721.0,2394.0,13314.0,150.871,"NoNose,NoBody2,NoBody1",5_73
394.0,1292.0,1347.0,727.0,2391.0,13269.0,151.249,"NoNose,NoBody2,NoBody1",5_73
412.0,1316.0,1355.0,551.0,2393.0,13166.0,151.875,"NoNose,NoBody2,NoBody1",5_73
395.0,1293.0,1370.0,619.0,2408.0,13180.0,152.25,"NoNose,NoBody2,NoBody1",5_73
360.0,1314.0,1363.0,650.0,2403.0,13227.0,152.844,"NoNose,NoBody2,NoBody1",5_73
339.0,1317.0,1371.0,765.0,2404.0,13290.0,153.229,"NoNose,NoBody2,NoBody1",5_73
369.0,1321.0,1356.0,676.0,2386.0,13175.0,153.865,"NoNose,NoBody2,NoBody1",5_73
333.0,1296.0,1371.0,648.0,2401.0,13239.0,154.241,"NoNose,NoBody2,NoBody1",5_73
237.0,1297.0,1369.0,614.0,2395.0,13178.0,154.855,"NoNose,NoBody2,NoBody1",5_73
366.0,1293.0,1376.0,685.0,2406.0,13246.0,155.224,"NoNose,NoBody2,NoBody1",5_73
336.0,1303.0,1368.0,601.0,2404.0,13257.0,156.014,"NoNose,NoBody2,NoBody1",5_73
378.0,1307.0,1389.0,674.0,2416.0,13186.0,156.391,"NoNose,NoBody2,NoBody1",5_73
357.0,1314.0,1387.0,665.0,2415.0,13263.0,156.937,"NoNose,NoBody2,NoBody1",5_73
449.0,1320.0,1370.0,705.0,2400.0,13258.0,157.22,"NoNose,NoBody2,NoBody1",5_73
356.0,1288.0,1371.0,670.0,2395.0,13242.0,157.836,"NoNose,NoBody2,NoBody1",5_73
377.0,1301.0,1367.0,654.0,2398.0,13177.0,158.228,"NoNose,NoBody2,NoBody1",5_73
375.0,1276.0,1346.0,693.0,2388.0,13304.0,158.904,"NoNose,NoBody2,NoBody1",5_73
444.0,1323.0,1350.0,673.0,2407.0,13291.0,159.275,"NoNose,NoBody2,NoBody1",5_73
377.0,1287.0,1364.0,677.0,2395.0,13311.0,159.87,"NoNose,NoBody2,NoBody1",5_73
418.0,1288.0,1374.0,699.0,2404.0,13205.0,160.229,"NoNose,NoBody2,NoBody1",5_73
409.0,1335.0,1365.0,642.0,2412.0,13250.0,161.3,"NoNose,NoBody2,NoBody1",5_73
413.0,1296.0,1363.0,628.0,2400.0,13174.0,161.322,"NoNose,NoBody2,NoBody1",5_73
299.0,1280.0,1360.0,702.0,2390.0,13334.0,161.996,"NoNose,NoBody2,NoBody1",5_73
369.0,1272.0,1376.0,643.0,2406.0,13135.0,162.238,"NoNose,NoBody2,NoBody1",5_73
381.0,1275.0,1365.0,635.0,2407.0,13260.0,162.899,"NoNose,NoBody2,NoBody1",5_73
221.0,1310.0,1357.0,727.0,2396.0,13259.0,163.251,"NoNose,NoBody2,NoBody1",5_73
432.0,1317.0,1368.0,655.0,2410.0,13299.0,163.956,"NoNose,NoBody2,NoBody1",5_73
378.0,1309.0,1367.0,656.0,2393.0,13227.0,164.24,"NoNose,NoBody2,NoBody1",5_73
406.0,1301.0,1368.0,652.0,2400.0,13201.0,164.959,"NoNose,NoBody2,NoBody1",5_73
400.0,1330.0,1368.0,646.0,2401.0,12919.0,165.224,"NoNose,NoBody2,NoBody1",5_73
388.0,1301.0,1379.0,710.0,2403.0,13224.0,165.978,"NoNose,NoBody2,NoBody1",5_73
362.0,1304.0,1346.0,731.0,2402.0,13278.0,166.467,"NoNose,NoBody2,NoBody1",5_73
371.0,1280.0,1363.0,617.0,2402.0,13242.0,166.924,"NoNose,NoBody2,NoBody1",5_73
385.0,1327.0,1344.0,733.0,2380.0,13304.0,167.227,"NoNose,NoBody2,NoBody1",5_73
353.0,1281.0,1345.0,666.0,2400.0,13191.0,167.917,"NoNose,NoBody2,NoBody1",5_73
393.0,1300.0,1371.0,659.0,2416.0,13295.0,168.224,"NoNose,NoBody2,NoBody1",5_73
417.0,1289.0,1357.0,663.0,2400.0,13158.0,168.904,"NoNose,NoBody2,NoBody1",5_73
407.0,1307.0,1355.0,606.0,2407.0,13212.0,169.23,"NoNose,NoBody2,NoBody1",5_73
409.0,1299.0,1367.0,640.0,2407.0,13135.0,169.882,"NoNose,NoBody2,NoBody1",5_73
252.0,1319.0,1366.0,793.0,2405.0,13271.0,170.241,"NoNose,NoBody2,NoBody1",5_73
362.0,1298.0,1368.0,696.0,2407.0,13241.0,170.901,"NoNose,NoBody2,NoBody1",5_73
355.0,1300.0,1349.0,731.0,2388.0,13275.0,171.224,"NoNose,NoBody2,NoBody1",5_73
415.0,1313.0,1368.0,602.0,2400.0,13142.0,171.862,"NoNose,NoBody2,NoBody1",5_73
341.0,1297.0,1388.0,668.0,2412.0,13274.0,172.261,"NoNose,NoBody2,NoBody1",5_73
386.0,1295.0,1379.0,672.0,2401.0,13206.0,173.091,"NoNose,NoBody2,NoBody1",5_73
303.0,1301.0,1365.0,621.0,2395.0,13137.0,173.334,"NoNose,NoBody2,NoBody1",5_73
438.0,1309.0,1379.0,663.0,2409.0,13201.0,173.984,"NoNose,NoBody2,NoBody1",5_73
439.0,1331.0,1369.0,625.0,2403.0,13212.0,174.324,"NoNose,NoBody2,NoBody1",5_73
409.0,1299.0,1362.0,639.0,2400.0,13168.0,174.975,"NoNose,NoBody2,NoBody1",5_73
367.0,1287.0,1358.0,711.0,2394.0,13227.0,175.342,"NoNose,NoBody2,NoBody1",5_73
416.0,1289.0,1363.0,666.0,2397.0,13478.0,176.056,"NoNose,NoBody2,NoBody1",5_73
362.0,1281.0,1350.0,888.0,2393.0,13352.0,176.544,"NoNose,NoBody2,NoBody1",5_73
416.0,1300.0,1357.0,636.0,2395.0,13198.0,176.961,"NoNose,NoBody2,NoBody1",5_73
433.0,1312.0,1371.0,684.0,2412.0,13257.0,177.329,"NoNose,NoBody2,NoBody1",5_73
280.0,1319.0,1360.0,747.0,2391.0,13253.0,178.182,"NoNose,NoBody2,NoBody1",5_73
385.0,1317.0,1351.0,663.0,2389.0,13273.0,178.335,"NoNose,NoBody2,NoBody1",5_73
362.0,1285.0,1371.0,673.0,2397.0,13237.0,179.002,"NoNose,NoBody2,NoBody1",5_73
422.0,1299.0,1377.0,679.0,2397.0,13253.0,179.323,"NoNose,NoBody2,NoBody1",5_73
420.0,1305.0,1390.0,682.0,2405.0,13291.0,179.994,"NoNose,NoBody2,NoBody1",5_73
424.0,1315.0,1383.0,851.0,2409.0,13397.0,180.387,"NoNose,NoBody2,NoBody1",5_73
318.0,1306.0,1367.0,602.0,2405.0,13248.0,181.091,"NoNose,NoBody2,NoBody1",5_73
397.0,1303.0,1364.0,622.0,2399.0,13257.0,181.421,"NoNose,NoBody2,NoBody1",5_73
339.0,1309.0,1355.0,595.0,2388.0,13249.0,181.94,"NoNose,NoBody2,NoBody1",5_73
388.0,1309.0,1363.0,639.0,2404.0,13223.0,182.331,"NoNose,NoBody2,NoBody1",5_73
388.0,1326.0,1372.0,806.0,2407.0,13344.0,183.148,"NoNose,NoBody2,NoBody1",5_73
452.0,1304.0,1373.0,635.0,2395.0,13428.0,183.367,"NoNose,NoBody2,NoBody1",5_73
402.0,1332.0,1359.0,667.0,2407.0,13293.0,183.93,"NoNose,NoBody2,NoBody1",5_73
